,exptid,id,sclass,t_train,t_eval,mse,mae,mape,smape
259,274,501011152,M,32.367815686516664,1.4631522839999889,0.011165745,0.05551273,15.793365240097046,10.900692641735077
260,40,501011132,R,31.489114973950002,10.203783149000174,0.0123500669237514,0.05003961033722253,11.480982689290498,8.732803846681367
261,4,500011021,R,33.65314863585,10.69844880300002,0.0015459282780630518,0.026471230419589282,3.270636807492183,3.1586694156675863
262,286,501016132,M,31.450577402916668,1.3938021349999872,0.0024112267,0.02642059,4.143513739109038,3.739727661013603
263,118,500011033,D,427.57807949625004,18.689371761000075,0.003405248089356973,0.028400949037866944,4.492330836216378,3.801501695392719
264,230,501010061,M,32.84590095593333,1.4782962970000426,0.0015097016,0.018223127,2.6384262368082996,2.4826681241393094
266,111,500014121,D,378.69056479756665,16.756753599998774,0.00183090513631368,0.019708260636672945,2.9242880616191087,2.481473544695416
267,50,501016081,R,32.382478509883335,10.23509664900007,0.0021788861964880733,0.031622967066684465,4.259029869138134,3.908257260866375
269,91,501017011,R,36.169590624083334,11.292965347000065,0.005526180219662726,0.04712056270233152,9.084553129989333,6.013855862020298
270,129,501010031,D,377.8287277170833,16.70557336800266,0.00019980765410056747,0.009631513162924665,1.1925917545856382,1.1782848578635772
271,11,500014111,R,31.682516674333332,10.244055940999942,0.003790445267392507,0.04761992267275681,6.4288372941532375,6.090860900072255
272,218,500011053,M,35.351377841466665,1.5790402950001408,0.003010395,0.021290483,4.573376104235648,2.774849720299244
274,178,501012072,D,430.38353216545,19.20052665399999,0.0005641366071422322,0.014383781714162762,2.034227701334829,1.9717255714013624
275,140,501011141,D,405.3176812319167,20.647927578000235,0.006631787494312973,0.044109285115986926,9.254239651033476,8.081954753285189
276,157,501017023,D,418.8950261630334,18.477306050001058,0.0018199272471779051,0.018577541430619505,2.717644558761214,2.5423880291869896
277,19,500011033,R,31.526368196716664,10.123904059000095,0.00559465981801399,0.040481619310871936,6.063561173914818,5.266420084068316
278,9,500011092,R,35.46529075748333,11.262919608000177,0.0009844210671557233,0.019431360727327054,2.35713520777638,2.3164434201104744
280,99,500010093,D,392.93068668363327,16.95041553899864,0.009606074505129516,0.048990332777252864,17.124893328919228,9.66427590203508
281,229,501010053,M,31.491965511083333,1.4349306990000057,0.0006667142999999999,0.015882744,2.1112369373440742,2.0504370331764217
282,127,500014133,D,405.4327069233167,19.343711238001557,0.006327319166632148,0.028659949694250737,12.845576042624595,4.996989978398549
283,137,501011092,D,423.9231411333667,18.462944060000158,0.0014256434769937068,0.02484246929134749,3.113577380096602,3.0879081648030904
284,115,500010121,D,404.79307505266667,17.68248627399953,0.0006336480240069405,0.013967043749172865,1.7151618890498377,1.6780534848439184
286,27,500014122,R,35.48794025396667,11.04082435600003,0.02020420997261056,0.0589039384083937,26.96931793609177,9.489475589701916
287,87,501016122,R,31.723743740166665,9.90384853599994,0.01027753266673935,0.04076196305718502,8.515566882869459,12.858180026329407
288,190,501017011,D,381.61207707433334,17.624404669997602,0.002180347324116169,0.023775946310817243,5.491493129107615,3.256164442650632
290,193,501017042,D,384.3125427918333,16.89900956800193,0.0033463369729418557,0.03786641064260475,7.075947384001674,4.886870039247655
291,114,500010102,D,394.3385113311333,17.07441155199922,0.0014490129783820687,0.01888100899045113,2.6777308245061437,2.4379773862850955
292,105,500011052,D,379.62919375496665,17.184206923000602,0.0007742385820165593,0.019155504088654175,2.2173813884657183,2.2247909600238134
293,165,501010062,D,427.33600549935,18.962141565996717,0.005311190627123058,0.041829948356304714,8.154122905508743,7.202297702881642
294,253,501016142,M,34.493610087949996,1.4795748809997349,0.002945338,0.029901534,7.5539954006671906,3.9459120482206345
295,41,501011141,R,33.14171348083333,10.643471192000105,0.012382359997107463,0.058789779020353726,11.359456633480804,20.08638395242977
296,243,501012071,M,34.88026811698334,1.6565523499998562,0.0002890426,0.011099415,1.4944410882890224,1.4688401482999325
